"x"
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0
0.0571428571428571
0.0101010101010101
0.01
0.0103092783505155
0.01
0.0101010101010101
0.01
1
0.0101010101010101
0.762589928057554
0.01
0.01
0.01
1
0
0
0.0101010101010101
0.01
0.01
0.01
0.01
0.01
0.0198019801980198
0.01
0.01
0.01
0
0.01
0.01
0.01
0.0104166666666667
0
0.01
0.01
0
0.443820224719101
0.0102040816326531
0.01
0
0.01
0.01
0.01
0.0101010101010101
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0.0357142857142857
0.01
0.01
0
0.01
0.01
0.01
0.01
0.01
0.0103092783505155
0.01
0.0208333333333333
0.01
0
0.01
0.0169491525423729
0.0163934426229508
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.0123456790123457
0.01
0.01
0.123893805309735
0.0102040816326531
0.01
0.012987012987013
0.01
0.01
0.01
0.01
0.010989010989011
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0.01
0.01
0.0113636363636364
0.0101010101010101
0.01
0
0.01
0
0.01
0.0101010101010101
0.0113636363636364
0.01
0.01
0.0102040816326531
0.01
0.0227272727272727
0.01
0.748091603053435
0.01
0.01
0.0101010101010101
0.0181818181818182
0.01
0.01
0.01
0
0.01
0.01
0.0119047619047619
0.01
0.01
0.01
0.01
0.0106382978723404
0.0294117647058824
0.01
0.01
0.01
0.660958904109589
0.01
0
0
0.01
0.0102040816326531
0
0
0.0198019801980198
0.01
0.01
0
0.0105263157894737
0
0.01
0.01
0
0
0.01
0.01
0.01
0.01
0.01
0.01
0
0.0388349514563107
0.01
0.01
0.0103092783505155
0.01
0.01
0.0101010101010101
0
0.01
0.01
0
0
0.01
0.0101010101010101
0.0104166666666667
0.0114942528735632
0.0102040816326531
0.01
0.01
0.01
0
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0.181818181818182
0.01
0.01
0.01
0.0101010101010101
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0
0
0
0.0102040816326531
0.01
0.010752688172043
0.01
0.0131578947368421
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0104166666666667
0.01
0.01
0.01
0.010752688172043
0.01
0.01
0.01
0.0102040816326531
0.01
0.01
0.01
0.0833333333333333
0.01
0.01
0
0.01
0
0.01
0.0101010101010101
0.0555555555555556
0.01
0.0480769230769231
0.01
0.01
0
0.0114942528735632
0.0142857142857143
0.01
0.01
0.01
0.01
0.01
0.0102040816326531
0.01
0.0106382978723404
0.01
0.01
0.01
0.0128205128205128
0.0103092783505155
0
0.0103092783505155
0.0101010101010101
0.782894736842105
0.123893805309735
0.01
0.01
0.01
0.01
0.01
0.010989010989011
0.01
0
0.0101010101010101
0.01
0.0102040816326531
0.01
0
0.0105263157894737
0.01
0
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0104166666666667
0.01
0.01
0.01
0.0112359550561798
0.746803069053708
0.01
0.01
0.01
0
0.01
0.0357142857142857
0.01
0.1
0.01
0.807017543859649
0.0113636363636364
0.01
0.0104166666666667
0.01
0.01
0.0113636363636364
0.01
0.0357142857142857
0.01
0
0.01
0.01
0.792016806722689
0.01
0.01
0.01
0.0101010101010101
0.01
0.05
0.012987012987013
0.01
0.0105263157894737
0.01
0.2265625
0.01
0
0.01
0.01
0.776018099547511
0.188524590163934
0.01
0.01
0.01
0.0101010101010101
0.01
0.0153846153846154
0.01
0.01
0
0
0.01
0.01
0
0.01
0.220472440944882
0.0104166666666667
0.82
0.01
0.01
0.010989010989011
0.856512141280353
0
0.01
0.0103092783505155
0.01
0.0135135135135135
0.01
0.01
0.01
0.01
0.01
0.694444444444444
0.010752688172043
0.01
0.859174964438122
0.01
0.01
0.01
0.01
0.01
0.844339622641509
0.01
0.01
0
0.01
0.01
0.0101010101010101
0.01
0.010752688172043
0.01
0.01
0.0114942528735632
0.0108695652173913
0.01
0.0344827586206897
0.01
0.01
0
0.01
0.0102040816326531
0.012987012987013
0.01
0.01
0.01
0.0204081632653061
0.01
0
0.0101010101010101
0.01
0.01
0
0.0116279069767442
0.0102040816326531
0.01
0.01
0.01
0.01
0.01
0.01
0.01
0.0101010101010101
0.01
0.01
0.0104166666666667
0.01
0.01
0.01
0.01
0.01
0.01
0.803180914512923
0
0.01
0.01
0.01
0.0112359550561798
0
0
0.868
0
0.25
0.01
0.0101010101010101
0.0103092783505155
0.01
0.01
0.0105263157894737
0
0.0111111111111111
0.0101010101010101
0.0185185185185185
0.0101010101010101
0.01
0.01
0
0.01
0.0571428571428571
0.01
