"x"
0
0.01
0
0
0
0
0
0
0
0
0
0
0.0123456790123457
0
0
0
0
0
0
0
0.0140845070422535
0.01
0
0
0
0
0.0102040816326531
0
0
0.232558139534884
0.010752688172043
0
0
0
0
0
0
0
0
0
0.01
0
0.836902800658979
0.0105263157894737
0
0
0
0.0101010101010101
0.0196078431372549
0
0
0
0.01
0
0
0
0
0
0
0
0
0.01
0
0
0
0.03125
0
0
0.01
0.0131578947368421
0
0.0101010101010101
0
0
0
0
0
0
0
0
0.0135135135135135
0
0
0
0.0158730158730159
0
0.01
0.01
0.0105263157894737
0.01
0
0
0.01
0
0
0.0102040816326531
0.01
0
0
0
0
0.01
0
0.0102040816326531
0
0.0101010101010101
0.0114942528735632
0
0
0
0
0
0
0
0
0.0111111111111111
0
0
0
0.01
0.0108695652173913
0.01
0
0
0
0
0
0
0.01
0
0.0526315789473684
0
0
0.0263157894736842
0
0
0.01
0
0
0.01
0
0
0.0101010101010101
0
0.01
0.01
0
0
0
0
0
0
0
0.0103092783505155
0
0.01
0
0.0104166666666667
0
0
0
0
0
0
0
0
0.0104166666666667
0.01
0
0.01
0
0.01
0
0.01
0.01
0.0117647058823529
0.0103092783505155
0
0.01
0
0.010989010989011
0
0.0101010101010101
0.01
0
0
0.0102040816326531
0
0
0.0101010101010101
0
0
0
0
0
0.010752688172043
0
0
0
0.0158730158730159
0
0.0103092783505155
0.0108695652173913
0
0.02
0
0.01
0
0
0
0
0
0.01
0.01
0.01
0
0
0
0
0.027027027027027
0
0
0.0101010101010101
0
0
0
0
0
0
0
0
0.0153846153846154
0.01
0
0.0120481927710843
0
0.01
0.0101010101010101
0
0
0.01
0.01
0.01
0.01
0
0
0
0
0
0
0.0103092783505155
0
0
0.01
0
0
0.01
0.0103092783505155
0.0128205128205128
0.0101010101010101
0
0.0101010101010101
0.01
0
0
0
0
0
0.01
0.010989010989011
0
0
0.01
0.0116279069767442
0
0.01
0
0.0114942528735632
0.0120481927710843
0
0.0104166666666667
0.0101010101010101
0.0158730158730159
0
0.024390243902439
0
0
0.0119047619047619
0
0
0
0
0
0
0
0
0.010752688172043
0.0104166666666667
0
0
0.0101010101010101
0.0112359550561798
0
0.0138888888888889
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0344827586206897
0.0113636363636364
0
0.0108695652173913
0
0
0.0114942528735632
0.0101010101010101
0
0
0
0
0
0
0.0108695652173913
0.0126582278481013
0.0135135135135135
0.0111111111111111
0
1
0
0.0188679245283019
0
0.0101010101010101
0.0106382978723404
0.0136986301369863
0
0
0
0.01
0
0
0
0
0
0
0
0
0
0.0138888888888889
0.811068702290076
0.0103092783505155
0
0.0101010101010101
0
0.01
0
0
0
0
0
0
0
0.0120481927710843
0.01
0
0
0
0
0
0
0
0
0
0.01
0
0
0.0101010101010101
0
0
0
0.0126582278481013
0.0119047619047619
0
0
0
0.01
0
0
0.01
0
0.0102040816326531
0
0
0
0.01
0
0.0106382978723404
1
0.0101010101010101
0
0
0.0106382978723404
0.0105263157894737
0.01
0.01
0.01
0
0
0
0
0
0.01
0.0105263157894737
0
0
0.0111111111111111
0.010989010989011
0
0
0.01
0
0
0
0
0.01
0
0.01
0.0103092783505155
0
0.01
0.0119047619047619
0
0
0
0.0106382978723404
0
0.01
0
0.0108695652173913
0
0.0158730158730159
0
0
0.01
0.0103092783505155
0
0.0105263157894737
0
0.01
0.01
0.01
0
0
0
0.0140845070422535
0.01
0
0.01
0
0
0
0.0102040816326531
0
0
0
0
0
0
0
0
0
0.01
0
0.01
0
0.01
0.0104166666666667
0
0
0.0101010101010101
0.03125
0
0.0123456790123457
0
0
0
0
0.01
0.0114942528735632
0
0
